# blastn
# Iteration: 0
# Query: U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome
# RID: NJ3E1ECT114
# Database: n/a
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3264 hits found
U00096.3	CP007394.1	97.868	66778	1411	12	1816380	1883151	2571122	2637892	0.0	1.154e+05
U00096.3	CP007394.1	98.187	64370	1142	18	1734624	1798987	2489744	2554094	0.0	1.124e+05
U00096.3	CP007394.1	98.517	51708	766	1	438191	489898	1093842	1145548	0.0	91236
U00096.3	CP007394.1	97.983	50915	1012	13	78854	129764	715786	766689	0.0	88318
U00096.3	CP007394.1	98.695	46892	590	12	4326306	4373179	318544	365431	0.0	83183
U00096.3	CP007394.1	98.163	45777	833	8	1883151	1928924	2638117	2683888	0.0	79868
U00096.3	CP007394.1	98.021	40976	799	4	857803	898777	1576501	1617465	0.0	71165
U00096.3	CP007394.1	98.288	38659	660	2	1652743	1691401	2403069	2441725	0.0	67721
U00096.3	CP007394.1	97.492	38923	914	35	2003116	2042025	2758202	2797075	0.0	66414
U00096.3	CP007394.1	98.188	37252	659	7	1004668	1041906	1726811	1764059	0.0	65038
U00096.3	CP007394.1	97.685	37706	849	13	1552392	1590079	2309322	2347021	0.0	64772
U00096.3	CP007394.1	96.812	38703	1200	14	3584196	3622880	4398794	4437480	0.0	64604
U00096.3	CP007394.1	97.824	36035	765	14	2252892	2288918	3045063	3081086	0.0	62183
U00096.3	CP007394.1	98.689	34789	433	22	3911837	3946614	4764974	4799750	0.0	61695
U00096.3	CP007394.1	97.166	35886	937	30	4249415	4285231	242746	278620	0.0	60561
U00096.3	CP007394.1	98.053	34574	650	18	3392344	3426904	4206790	4241353	0.0	60096
U00096.3	CP007394.1	97.769	34148	752	7	1432875	1467019	2192118	2226258	0.0	58829
U00096.3	CP007394.1	98.022	33324	650	7	3297104	3330426	4119010	4152325	0.0	57878
U00096.3	CP007394.1	97.327	34076	897	10	2478967	2513037	3262726	3296792	0.0	57867
U00096.3	CP007394.1	98.394	32011	509	5	643496	675501	1367575	1399585	0.0	56261
U00096.3	CP007394.1	98.450	31029	477	4	1134701	1165728	1834013	1865038	0.0	54632
U00096.3	CP007394.1	98.479	30894	465	5	185088	215979	820455	851345	0.0	54442
U00096.3	CP007394.1	97.812	31302	661	16	3512632	3543928	4320556	4351838	0.0	53987
U00096.3	CP007394.1	98.549	30041	434	2	3330579	3360618	4152332	4182371	0.0	53059
U00096.3	CP007394.1	97.358	30664	769	27	1165788	1196424	1865029	1895678	0.0	52100
U00096.3	CP007394.1	97.915	30024	611	13	2684244	2714259	3469339	3499355	0.0	51962
U00096.3	CP007394.1	97.990	29755	595	3	3012579	3042332	3796799	3826551	0.0	51631
U00096.3	CP007394.1	98.353	29210	476	4	2393202	2422409	3182681	3211887	0.0	51271
U00096.3	CP007394.1	98.161	28606	522	4	2946028	2974630	3723269	3751873	0.0	49908
U00096.3	CP007394.1	98.169	26491	457	24	2729551	2756037	3516100	3542566	0.0	46207
U00096.3	CP007394.1	97.446	26821	653	25	3861387	3888192	4713825	4740628	0.0	45705
U00096.3	CP007394.1	97.374	26616	647	22	4430609	4457219	421433	448001	0.0	45231
U00096.3	CP007394.1	97.940	25780	527	4	3674523	3700302	4502230	4528005	0.0	44662
U00096.3	CP007394.1	98.920	24994	263	6	3428463	3453454	4257519	4282507	0.0	44653
U00096.3	CP007394.1	97.202	26410	686	24	2357674	2384034	3151128	3177533	0.0	44627
U00096.3	CP007394.1	98.126	24438	445	9	3367699	3392133	4182426	4206853	0.0	42579
U00096.3	CP007394.1	97.990	24327	474	14	34767	59084	671597	695917	0.0	42200
U00096.3	CP007394.1	97.473	24656	596	19	2568323	2592968	3341295	3365933	0.0	42054
U00096.3	CP007394.1	98.539	23754	346	1	4103525	4127277	73779	97532	0.0	41942
U00096.3	CP007394.1	98.288	23894	405	4	1097119	1121010	1796982	1820873	0.0	41855
U00096.3	CP007394.1	98.267	23829	400	6	781951	805767	1492774	1516601	0.0	41704
U00096.3	CP007394.1	98.230	23556	404	13	1710859	1734410	2466197	2489743	0.0	41177
U00096.3	CP007394.1	98.021	23396	459	4	1327767	1351162	2014766	2038157	0.0	40636
U00096.3	CP007394.1	97.765	23446	509	3	2316948	2340380	3107062	3130505	0.0	40379
U00096.3	CP007394.1	97.899	22990	473	10	1979405	2002389	2734308	2757292	0.0	39770
U00096.3	CP007394.1	98.021	22032	425	6	3477668	3499691	4290929	4312957	0.0	38260
U00096.3	CP007394.1	97.497	22010	526	13	2515712	2537704	3296789	3318790	0.0	37569
U00096.3	CP007394.1	96.836	22315	694	10	317439	339745	967524	989834	0.0	37286
U00096.3	CP007394.1	97.334	21606	576	0	2662490	2684095	3447719	3469324	0.0	36708
U00096.3	CP007394.1	97.676	21124	482	9	4190573	4211691	174798	195917	0.0	36280
U00096.3	CP007394.1	97.862	20957	431	17	963369	984320	1688833	1709777	0.0	36202
U00096.3	CP007394.1	97.473	20938	518	7	1306798	1327728	1992292	2013225	0.0	35724
U00096.3	CP007394.1	97.186	21111	567	7	2422719	2443816	3211886	3232982	0.0	35669
U00096.3	CP007394.1	97.351	20803	535	14	4409222	4430016	400638	421432	0.0	35349
U00096.3	CP007394.1	97.262	20856	564	6	2118655	2139508	2869936	2890786	0.0	35344
U00096.3	CP007394.1	97.434	20459	517	1	1504909	1525367	2254657	2275107	0.0	34865
U00096.3	CP007394.1	98.145	19298	355	3	3564131	3583427	4379507	4398802	0.0	33650
U00096.3	CP007394.1	98.222	19125	325	6	3655250	3674370	4482983	4502096	0.0	33419
U00096.3	CP007394.1	98.050	18714	357	8	1691552	1710259	2441695	2460406	0.0	32529
U00096.3	CP007394.1	97.004	19227	567	8	2177450	2196670	2963624	2982847	0.0	32306
U00096.3	CP007394.1	99.108	17716	156	2	4171912	4189625	157055	174770	0.0	31839
U00096.3	CP007394.1	97.752	17880	379	16	908025	925902	1627725	1645583	0.0	30769
U00096.3	CP007394.1	97.408	18015	446	12	3252009	3270012	4077211	4095215	0.0	30661
U00096.3	CP007394.1	97.584	17836	409	6	4296396	4314230	289249	307063	0.0	30529
U00096.3	CP007394.1	97.913	17537	365	1	2635883	2653419	3421310	3438845	0.0	30356
U00096.3	CP007394.1	97.851	17401	372	2	2618055	2635454	3391838	3409237	0.0	30060
U00096.3	CP007394.1	97.547	17202	393	21	357769	374963	1011855	1029034	0.0	29401
U00096.3	CP007394.1	97.864	16992	354	6	2818058	2835046	3598193	3615178	0.0	29359
U00096.3	CP007394.1	98.451	16655	256	2	4392470	4409122	383974	400628	0.0	29325
U00096.3	CP007394.1	97.804	16984	364	4	1799135	1816118	2554097	2571071	0.0	29288
U00096.3	CP007394.1	98.379	16098	247	9	2236732	2252828	3028966	3045050	0.0	28269
U00096.3	CP007394.1	98.073	16036	308	1	2593616	2609651	3367384	3383418	0.0	27900
U00096.3	CP007394.1	96.408	16927	575	25	2887311	2904222	3665420	3682328	0.0	27859
U00096.3	CP007394.1	97.484	16099	371	19	297715	313807	938449	954519	0.0	27455
U00096.3	CP007394.1	98.219	15439	273	2	1962569	1978007	2718874	2734310	0.0	26986
U00096.3	CP007394.1	94.432	17403	928	37	741027	758405	1446028	1463413	0.0	26731
U00096.3	CP007394.1	97.726	15524	344	9	4460517	4476035	451820	467339	0.0	26703
U00096.3	CP007394.1	98.023	15330	302	1	3150817	3166146	3965841	3981169	0.0	26629
U00096.3	CP007394.1	96.901	15747	473	5	3547960	3563693	4356010	4371754	0.0	26362
U00096.3	CP007394.1	95.960	16162	639	12	2784382	2800534	3563560	3579716	0.0	26216
U00096.3	CP007394.1	99.255	14506	99	6	3836287	3850791	4685378	4699875	0.0	26181
U00096.3	CP007394.1	96.719	15698	490	12	3114455	3130145	3922584	3938263	0.0	26112
U00096.3	CP007394.1	98.168	14955	264	2	4591596	4606540	575433	590387	0.0	26090
U00096.3	CP007394.1	97.620	15208	356	6	1939213	1954415	2696650	2711856	0.0	26073
U00096.3	CP007394.1	98.168	14682	260	4	551401	566073	1233455	1248136	0.0	25614
U00096.3	CP007394.1	97.196	15087	417	6	527982	543065	1210192	1225275	0.0	25512
U00096.3	CP007394.1	96.556	15303	518	8	2204304	2219602	2990692	3005989	0.0	25331
U00096.3	CP007394.1	97.859	14576	301	11	4153694	4168265	136275	150843	0.0	25178
U00096.3	CP007394.1	96.465	15193	513	10	609348	624540	1335076	1350244	0.0	25060
U00096.3	CP007394.1	98.649	14060	189	1	2931824	2945883	3709228	3723286	0.0	24910
U00096.3	CP007394.1	97.967	14366	237	48	3424672	3439010	4243182	4257519	0.0	24860
U00096.3	CP007394.1	97.058	14614	428	2	3736305	3750916	4564577	4579190	0.0	24604
U00096.3	CP007394.1	97.843	14138	292	5	3722065	3736192	4550418	4564552	0.0	24406
U00096.3	CP007394.1	97.847	14120	291	9	3203291	3217408	4027884	4041992	0.0	24378
U00096.3	CP007394.1	97.509	14213	344	9	3942668	3956875	4799743	4813950	0.0	24277
U00096.3	CP007394.1	98.227	13821	244	1	2918003	2931823	3695358	3709177	0.0	24164
U00096.3	CP007394.1	96.728	14516	452	14	2153296	2167808	2907448	2921943	0.0	24153
U00096.3	CP007394.1	97.877	13942	293	3	2975491	2989430	3756946	3770886	0.0	24103
U00096.3	CP007394.1	97.707	13866	313	4	2842553	2856417	3623197	3637058	0.0	23839
U00096.3	CP007394.1	97.020	14194	360	12	20564	34739	657301	671449	0.0	23809
U00096.3	CP007394.1	97.785	13767	304	1	3217476	3231242	4042013	4055778	0.0	23732
U00096.3	CP007394.1	98.316	13483	220	5	2998947	3012426	3783348	3796826	0.0	23634
U00096.3	CP007394.1	98.207	13333	238	1	935441	948772	1655457	1668789	0.0	23296
U00096.3	CP007394.1	97.003	13745	382	20	1590750	1604487	2355512	2369233	0.0	23073
U00096.3	CP007394.1	97.602	13385	317	4	3046124	3059506	3829323	3842705	0.0	22936
U00096.3	CP007394.1	98.094	13166	237	13	4027494	4040653	4890166	4903323	0.0	22910
U00096.3	CP007394.1	97.965	13171	266	1	2291328	2304498	3082121	3095289	0.0	22836
U00096.3	CP007394.1	98.223	13056	220	11	1121524	1134575	1820874	1833921	0.0	22814
U00096.3	CP007394.1	97.749	13236	281	13	4536611	4549838	507170	520396	0.0	22775
U00096.3	CP007394.1	97.765	13155	290	2	411178	424332	1061250	1074400	0.0	22661
U00096.3	CP007394.1	96.150	13715	489	24	3625478	3639179	4444102	4457790	0.0	22365
U00096.3	CP007394.1	97.542	12614	310	0	832975	845588	1546832	1559445	0.0	21577
U00096.3	CP007394.1	97.335	12685	330	6	4056613	4069294	21912	34591	0.0	21545
U00096.3	CP007394.1	97.427	12591	318	6	1055742	1068329	1765498	1778085	0.0	21451
U00096.3	CP007394.1	97.660	12438	288	3	1068470	1080906	1778050	1790485	0.0	21353
U00096.3	CP007394.1	98.116	12258	228	3	3239759	3252014	4064249	4076505	0.0	21353
U00096.3	CP007394.1	96.979	12711	330	25	3987493	4000163	4846453	4859149	0.0	21296
U00096.3	CP007394.1	97.134	12595	357	3	514404	526997	1197812	1210403	0.0	21256
U00096.3	CP007394.1	96.802	12727	399	3	4080236	4092955	47806	60531	0.0	21241
U00096.3	CP007394.1	98.222	12148	198	13	1223564	1235706	1908957	1921091	0.0	21220
U00096.3	CP007394.1	97.976	12057	231	9	4015366	4027412	4878228	4890281	0.0	20901
U00096.3	CP007394.1	98.163	11811	216	1	845741	857551	1559454	1571263	0.0	20607
U00096.3	CP007394.1	97.754	11933	256	7	3098558	3110489	3887698	3899619	0.0	20541
U00096.3	CP007394.1	96.270	12494	438	14	1532963	1545438	2287331	2299814	0.0	20465
U00096.3	CP007394.1	97.101	12107	342	2	4003204	4015310	4863849	4875946	0.0	20404
U00096.3	CP007394.1	96.768	12223	371	13	721058	733272	1430761	1442967	0.0	20362
U00096.3	CP007394.1	97.584	11880	283	4	3708442	3720319	4536359	4548236	0.0	20345
U00096.3	CP007394.1	97.390	11917	284	18	393115	405010	1044038	1055948	0.0	20258
