CP043554.1	CP046840.1	98.482	184222	2714	33	1716918	1901103	380995	565170	0.0	3.246e+05
CP043554.1	CP046840.1	98.580	140502	1958	22	146894	287380	1879266	2019745	0.0	2.484e+05
CP043554.1	CP046840.1	98.810	139291	1573	33	759758	899011	2526566	2665809	0.0	2.480e+05
CP043554.1	CP046840.1	98.422	109822	1616	43	328845	438615	2061156	2170911	0.0	1.931e+05
CP043554.1	CP046840.1	98.361	102880	1598	34	2119879	2222694	824620	927475	0.0	1.806e+05
CP043554.1	CP046840.1	98.644	101368	1311	37	598376	699708	2332804	2434142	0.0	1.795e+05
CP043554.1	CP046840.1	98.088	99337	1832	35	1512100	1611401	179611	278915	0.0	1.729e+05
CP043554.1	CP046840.1	98.854	90137	995	19	983751	1073871	2740848	2830962	0.0	1.607e+05
CP043554.1	CP046840.1	98.775	83653	984	21	2311914	2395561	1116126	1199742	0.0	1.488e+05
CP043554.1	CP046840.1	98.740	81091	955	33	2867525	2948589	1476594	1395545	0.0	1.440e+05
CP043554.1	CP046840.1	98.326	70496	1148	15	484822	555295	2219269	2289754	0.0	1.236e+05
CP043554.1	CP046840.1	98.463	69997	1018	22	899167	969158	2667986	2737929	0.0	1.232e+05
CP043554.1	CP046840.1	98.924	62008	627	12	1654932	1716918	318881	380869	0.0	1.108e+05
CP043554.1	CP046840.1	98.743	60446	722	16	2222860	2283268	927562	988006	0.0	1.074e+05
CP043554.1	CP046840.1	98.546	57789	770	18	32820	90585	1766494	1824235	0.0	1.020e+05
CP043554.1	CP046840.1	98.556	51332	693	18	1990957	2042267	654027	705331	0.0	90643
CP043554.1	CP046840.1	97.801	52212	1101	22	1404603	1456777	39175	91376	0.0	90014
CP043554.1	CP046840.1	98.435	46633	705	22	1462466	1509086	127788	174407	0.0	82047
CP043554.1	CP046840.1	98.288	45737	715	19	1200942	1246656	2916407	2962097	0.0	80060
CP043554.1	CP046840.1	98.573	43856	587	10	2491893	2535713	1306167	1350018	0.0	77482
CP043554.1	CP046840.1	98.431	43912	663	13	438908	482815	2171235	2215124	0.0	77250
CP043554.1	CP046840.1	97.911	43315	810	57	1902543	1945807	565204	608473	0.0	74886
CP043554.1	CP046840.1	98.200	42511	742	14	555288	597794	2289847	2332338	0.0	74243
CP043554.1	CP046840.1	98.424	41431	646	7	2395760	2437187	1199746	1241172	0.0	72884
CP043554.1	CP046840.1	98.820	38575	430	8	107127	145681	1840665	1879234	0.0	68690
CP043554.1	CP046840.1	98.668	38441	484	8	1270105	1308543	2985805	3024219	0.0	68125
CP043554.1	CP046840.1	98.117	38121	679	28	1366496	1404591	1	38107	0.0	66382
CP043554.1	CP046840.1	98.200	37676	653	11	2454095	2491765	1268510	1306165	0.0	65795
CP043554.1	CP046840.1	98.542	37251	514	15	2055280	2092509	718270	755512	0.0	65754
CP043554.1	CP046840.1	98.388	33553	522	10	1615004	1648553	279087	312623	0.0	58946
CP043554.1	CP046840.1	98.343	33314	548	4	1163082	1196393	2881889	2915200	0.0	58458
CP043554.1	CP046840.1	98.397	32056	487	12	2542090	2574125	1355773	1387821	0.0	56323
CP043554.1	CP046840.1	98.602	30838	429	2	1848	32685	1734161	1764996	0.0	54558
CP043554.1	CP046840.1	99.011	30246	297	2	729371	759614	2496313	2526558	0.0	54196
CP043554.1	CP046840.1	98.995	28650	266	12	2283241	2311884	1087436	1116069	0.0	51291
CP043554.1	CP046840.1	98.599	28899	397	5	1960435	1989327	623137	652033	0.0	51116
CP043554.1	CP046840.1	97.639	28881	672	7	2814112	2842984	1538773	1509895	0.0	49546
CP043554.1	CP046840.1	98.896	26986	278	10	2679417	2706382	1656465	1629480	0.0	48165
CP043554.1	CP046840.1	99.133	26541	226	4	2609253	2635793	1720072	1693536	0.0	47735
CP043554.1	CP046840.1	98.618	26838	368	3	301206	328042	2033608	2060443	0.0	47502
CP043554.1	CP046840.1	99.364	25310	153	3	2644814	2670116	1685371	1660063	0.0	45840
CP043554.1	CP046840.1	98.450	23481	356	7	1246656	1270133	2962304	2985779	0.0	41338
CP043554.1	CP046840.1	98.139	22410	393	14	2842978	2865366	1495632	1473226	0.0	39052
CP043554.1	CP046840.1	98.788	21612	252	4	1331888	1353495	3044005	3065610	0.0	38450
CP043554.1	CP046840.1	97.999	21687	416	8	2710719	2732393	1629404	1607724	0.0	37628
CP043554.1	CP046840.1	98.868	19253	180	13	699681	718923	2467224	2486448	0.0	34311
CP043554.1	CP046840.1	98.180	15991	284	6	1945519	1961503	607940	623929	0.0	27911
CP043554.1	CP046840.1	98.709	14020	156	14	2574268	2588285	1734068	1720072	0.0	24864
CP043554.1	CP046840.1	98.613	13769	189	2	287449	301215	2019729	2033497	0.0	24367
CP043554.1	CP046840.1	97.454	13981	352	4	2799984	2813962	1553066	1539088	0.0	23843
CP043554.1	CP046840.1	98.243	12977	212	6	1353534	1366495	3069426	3082401	0.0	22687
CP043554.1	CP046840.1	99.213	11056	52	18	2670168	2681196	1840664	1829617	0.0	19902
CP043554.1	CP046840.1	99.119	9873	86	1	718922	728794	2486487	2496358	0.0	17749
CP043554.1	CP046840.1	99.252	9227	48	11	97869	107075	1393670	1384445	0.0	16637
CP043554.1	CP046840.1	97.313	9491	251	4	2104726	2114215	768193	777680	0.0	16111
CP043554.1	CP046840.1	97.840	9258	195	4	2092491	2101746	756119	765373	0.0	15983
CP043554.1	CP046840.1	98.308	8509	139	2	2047264	2055768	710082	718589	0.0	14910
CP043554.1	CP046840.1	97.891	8344	162	8	1073914	1082245	2840717	2849058	0.0	14421
CP043554.1	CP046840.1	92.945	9766	634	46	1153179	1162914	2866991	2876731	0.0	14166
CP043554.1	CP046840.1	98.208	7646	69	38	2673679	2681275	1387929	1395555	0.0	13298
CP043554.1	CP046840.1	97.237	7637	171	13	2636583	2644198	1692982	1685365	0.0	12898
CP043554.1	CP046840.1	98.072	7055	136	0	1324756	1331810	3036861	3043915	0.0	12275
CP043554.1	CP046840.1	98.835	6267	69	4	1648582	1654845	312616	318881	0.0	11165
CP043554.1	CP046840.1	99.694	5557	17	0	2867525	2873081	1384454	1390010	0.0	10168
CP043554.1	CP046840.1	99.049	5677	27	12	97942	103592	1831481	1837156	0.0	10159
CP043554.1	CP046840.1	99.549	5541	23	2	101530	107069	1471057	1476596	0.0	10093
CP043554.1	CP046840.1	98.901	5639	61	1	2114147	2119785	818898	824535	0.0	10069
