CP043554.1	CP046736.1	98.595	136968	1866	40	164280	301215	800664	937604	0.0	2.422e+05
CP043554.1	CP046736.1	98.220	115016	1969	43	2816556	2931561	477812	592759	0.0	2.010e+05
CP043554.1	CP046736.1	98.914	109099	1149	19	771078	880153	1419121	1528206	0.0	1.949e+05
CP043554.1	CP046736.1	97.892	98038	1943	39	2119879	2217840	2920568	3018557	0.0	1.695e+05
CP043554.1	CP046736.1	98.899	89372	958	14	983751	1073114	1617117	1706470	0.0	1.596e+05
CP043554.1	CP046736.1	97.513	91327	2168	61	637479	728739	1281735	1373024	0.0	1.560e+05
CP043554.1	CP046736.1	98.173	76244	1370	11	1771134	1847372	2525569	2601794	0.0	1.331e+05
CP043554.1	CP046736.1	98.378	72272	1128	20	1331888	1404140	2261665	2189419	0.0	1.269e+05
CP043554.1	CP046736.1	98.596	67719	924	18	2293390	2361098	1	67702	0.0	1.198e+05
CP043554.1	CP046736.1	98.158	61136	1023	35	1211300	1272398	1909704	1970773	0.0	1.066e+05
CP043554.1	CP046736.1	98.616	56015	724	27	2219056	2275041	3023775	3079767	0.0	99099
CP043554.1	CP046736.1	98.403	56159	845	22	32820	88944	645383	701523	0.0	98689
CP043554.1	CP046736.1	98.408	54071	845	15	915102	969164	1560142	1614204	0.0	95066
CP043554.1	CP046736.1	98.289	54226	892	13	1716918	1771140	2471246	2525438	0.0	94963
CP043554.1	CP046736.1	98.194	53779	878	22	1847362	1901103	2603221	2656943	0.0	93846
CP043554.1	CP046736.1	98.351	49905	768	34	2491893	2541780	180926	230792	0.0	87547
CP043554.1	CP046736.1	98.700	48311	588	12	1654932	1703209	2409080	2457383	0.0	85698
CP043554.1	CP046736.1	97.871	48945	1007	19	1562485	1611401	2320009	2368946	0.0	84579
CP043554.1	CP046736.1	98.297	47087	760	21	103700	150767	738521	785584	0.0	82472
CP043554.1	CP046736.1	96.830	45744	1399	41	484824	530551	1123273	1168981	0.0	76393
CP043554.1	CP046736.1	98.711	42287	537	7	1462466	1504748	2087461	2045179	0.0	75063
CP043554.1	CP046736.1	98.525	41353	582	13	1990957	2032294	2747480	2788819	0.0	72960
CP043554.1	CP046736.1	97.730	40610	867	31	555250	595827	1195238	1235824	0.0	69834
CP043554.1	CP046736.1	98.612	39116	524	7	598376	637488	1239694	1278793	0.0	69208
CP043554.1	CP046736.1	97.997	37737	751	5	1163110	1200845	1860133	1897865	0.0	65494
CP043554.1	CP046736.1	98.580	36679	514	5	734411	771089	1381023	1417694	0.0	64840
CP043554.1	CP046736.1	98.742	36397	445	5	381701	418095	1023466	1059851	0.0	64663
CP043554.1	CP046736.1	98.344	36477	595	8	2454066	2490535	143423	179897	0.0	64005
CP043554.1	CP046736.1	97.883	36143	671	42	1902542	1938636	2656976	2693072	0.0	62419
CP043554.1	CP046736.1	98.984	34436	339	7	2361129	2395561	67703	102130	0.0	61642
CP043554.1	CP046736.1	98.173	34642	611	7	447632	482268	1088606	1123230	0.0	60445
CP043554.1	CP046736.1	98.094	32693	575	24	1	32685	611233	643885	0.0	56877
CP043554.1	CP046736.1	98.707	31636	402	7	1276934	1308566	1977615	2009246	0.0	56148
CP043554.1	CP046736.1	98.053	31896	618	3	880288	912182	1528215	1560108	0.0	55457
CP043554.1	CP046736.1	98.725	29574	374	3	352122	381692	992352	1021925	0.0	52521
CP043554.1	CP046736.1	98.564	29325	412	6	2675924	2705246	344873	374190	0.0	51812
CP043554.1	CP046736.1	98.635	29167	389	3	1615004	1644169	2369116	2398274	0.0	51648
CP043554.1	CP046736.1	98.982	28795	259	20	2644814	2673601	319511	348278	0.0	51520
CP043554.1	CP046736.1	98.667	28892	377	5	1960437	1989327	2716602	2745486	0.0	51214
CP043554.1	CP046736.1	99.179	26543	212	6	2609253	2635793	284575	311113	0.0	47803
CP043554.1	CP046736.1	98.622	26844	362	4	301206	328042	937715	964557	0.0	47515
