CP043554.1	CP033515.1	98.482	184223	2713	34	1716918	1901103	1780697	1964873	0.0	3.246e+05
CP043554.1	CP033515.1	98.582	140502	1957	20	146894	287380	193106	333587	0.0	2.484e+05
CP043554.1	CP033515.1	98.810	139291	1573	33	759758	899011	808614	947857	0.0	2.480e+05
CP043554.1	CP033515.1	98.680	120592	1493	45	598376	718923	647959	768495	0.0	2.138e+05
CP043554.1	CP033515.1	98.421	109822	1617	43	328845	438615	374999	484754	0.0	1.931e+05
CP043554.1	CP033515.1	98.363	102880	1597	33	2119879	2222694	2225637	2328493	0.0	1.806e+05
CP043554.1	CP033515.1	98.090	99337	1832	33	1512100	1611401	1579311	1678617	0.0	1.729e+05
CP043554.1	CP033515.1	98.855	90137	995	18	983751	1073871	1022897	1113012	0.0	1.607e+05
CP043554.1	CP033515.1	98.774	83653	985	21	2311914	2395561	2515518	2599134	0.0	1.488e+05
CP043554.1	CP033515.1	98.325	70496	1149	15	484822	555295	533113	603598	0.0	1.236e+05
CP043554.1	CP033515.1	98.466	69997	1017	21	899167	969158	950034	1019978	0.0	1.233e+05
CP043554.1	CP033515.1	98.923	62008	628	12	1654932	1716918	1718583	1780571	0.0	1.108e+05
CP043554.1	CP033515.1	98.540	61920	841	25	1246656	1308543	1281696	1343584	0.0	1.093e+05
CP043554.1	CP033515.1	98.738	60446	725	16	2222860	2283268	2328580	2389024	0.0	1.074e+05
CP043554.1	CP033515.1	98.536	57789	770	18	32820	90585	80344	138079	0.0	1.020e+05
CP043554.1	CP033515.1	98.556	51332	693	18	1990957	2042267	2055042	2106346	0.0	90643
CP043554.1	CP033515.1	97.799	52212	1102	22	1404603	1456777	1440940	1493141	0.0	90008
CP043554.1	CP033515.1	98.151	51098	891	33	1353534	1404591	1388789	1439872	0.0	89076
CP043554.1	CP033515.1	98.433	46637	705	23	1462463	1509086	1527484	1574107	0.0	82049
CP043554.1	CP033515.1	98.475	46153	665	12	2902458	2948589	1	46135	0.0	81292
CP043554.1	CP033515.1	98.288	45737	715	19	1200942	1246656	1235799	1281489	0.0	80060
CP043554.1	CP033515.1	98.573	43856	587	10	2491893	2535713	2706819	2750670	0.0	77482
CP043554.1	CP033515.1	98.433	43912	662	13	438908	482815	485078	528967	0.0	77255
CP043554.1	CP033515.1	97.915	43314	809	56	1902543	1945807	1964907	2008175	0.0	74897
CP043554.1	CP033515.1	98.424	41431	646	7	2395760	2437187	2599138	2640564	0.0	72884
CP043554.1	CP033515.1	98.823	38575	430	7	107127	145681	154504	193074	0.0	68698
CP043554.1	CP033515.1	98.096	38070	704	12	555288	593355	603691	641741	0.0	66266
CP043554.1	CP033515.1	98.198	37676	653	11	2454095	2491765	2669163	2706817	0.0	65789
CP043554.1	CP033515.1	98.545	37251	513	15	2055280	2092509	2119286	2156528	0.0	65760
CP043554.1	CP033515.1	99.087	34938	291	19	2867525	2902457	3040335	3075249	0.0	62726
CP043554.1	CP033515.1	98.388	33553	522	10	1615004	1648553	1678789	1712325	0.0	58946
CP043554.1	CP033515.1	98.343	33314	549	3	1163082	1196393	1201280	1234592	0.0	58458
CP043554.1	CP033515.1	98.612	32706	431	12	1	32685	46143	78846	0.0	57860
CP043554.1	CP033515.1	98.393	32056	488	12	2542090	2574125	2756425	2788473	0.0	56318
CP043554.1	CP033515.1	99.011	30246	297	2	729371	759614	778361	808606	0.0	54196
CP043554.1	CP033515.1	98.991	28650	267	12	2283241	2311884	2486828	2515461	0.0	51286
