CP043554.1	CP046745.1	98.121	109342	1918	56	1163111	1272398	2129304	2238562	0.0	1.904e+05
CP043554.1	CP046745.1	98.213	83194	1417	45	2814112	2897293	729900	813035	0.0	1.453e+05
CP043554.1	CP046745.1	98.815	78789	913	17	222439	301215	1121823	1200602	0.0	1.403e+05
CP043554.1	CP046745.1	97.519	81512	1902	63	637479	718910	1552365	1633836	0.0	1.392e+05
CP043554.1	CP046745.1	98.828	76275	857	25	771078	847329	1692634	1768894	0.0	1.359e+05
CP043554.1	CP046745.1	98.212	76244	1332	17	1771134	1847372	2765016	2841233	0.0	1.332e+05
CP043554.1	CP046745.1	98.328	72261	1173	22	1331888	1404140	2499816	2427583	0.0	1.267e+05
CP043554.1	CP046745.1	98.401	58047	894	19	164280	222312	1063796	1121822	0.0	1.020e+05
CP043554.1	CP046745.1	98.393	55553	865	9	2162309	2217840	95591	151136	0.0	97615
CP043554.1	CP046745.1	98.373	54080	850	23	915102	969164	1833700	1887766	0.0	94965
CP043554.1	CP046745.1	98.290	54226	887	17	1716918	1771140	2710697	2764885	0.0	94965
CP043554.1	CP046745.1	98.129	53779	909	24	1847362	1901102	2842659	2896378	0.0	93648
CP043554.1	CP046745.1	97.923	52532	1027	27	1404297	1456777	2427555	2375037	0.0	90906
CP043554.1	CP046745.1	98.405	50854	785	19	2310255	2361098	271676	322513	0.0	89393
CP043554.1	CP046745.1	98.673	49643	633	8	1473911	1523531	2337969	2288331	0.0	87999
CP043554.1	CP046745.1	98.385	49912	742	37	2491893	2541780	437212	487083	0.0	87646
CP043554.1	CP046745.1	98.343	49434	779	19	32820	82229	904386	953803	0.0	86714
CP043554.1	CP046745.1	97.798	48949	1013	34	1562485	1611401	2556643	2605558	0.0	84359
CP043554.1	CP046745.1	98.937	46080	471	13	983751	1029822	1890679	1936747	0.0	82361
CP043554.1	CP046745.1	98.472	46273	651	30	2219056	2265297	156354	202601	0.0	81482
CP043554.1	CP046745.1	98.428	45169	679	13	484824	529973	1393802	1438958	0.0	79449
CP043554.1	CP046745.1	98.203	43566	746	11	107235	150767	1005156	1048717	0.0	76079
CP043554.1	CP046745.1	98.745	41989	487	13	1661253	1703209	2654802	2696782	0.0	74583
CP043554.1	CP046745.1	98.602	41352	549	14	1990957	2032294	2986920	3028256	0.0	73133
CP043554.1	CP046745.1	97.268	42420	1064	33	2119879	2162251	53231	95602	0.0	71826
CP043554.1	CP046745.1	98.612	39117	522	9	598376	637488	1511762	1550861	0.0	69208
CP043554.1	CP046745.1	97.886	39744	740	48	1902543	1942236	2896413	2936106	0.0	68648
CP043554.1	CP046745.1	98.574	36679	512	9	734411	771089	1654540	1691207	0.0	64825
CP043554.1	CP046745.1	98.739	36397	444	7	381701	418095	1287958	1324341	0.0	64656
CP043554.1	CP046745.1	98.308	36474	610	7	2454066	2490535	399713	436183	0.0	63930
